Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-03-21;50,3311;50,3311;50,3311;50,3311;;
2019-03-20;50,318;50,318;50,318;50,318;;
2019-03-19;50,7837;50,7837;50,7837;50,7837;;
2019-03-18;50,485;50,485;50,485;50,485;;
2019-03-15;50,3299;50,3299;50,3299;50,3299;;
2019-03-14;49,9902;49,9902;49,9902;49,9902;;
2019-03-13;49,5981;49,5981;49,5981;49,5981;;
2019-03-12;49,2921;49,2921;49,2921;49,2921;;
2019-03-11;49,3289;49,3289;49,3289;49,3289;;
2019-03-08;48,9452;48,9452;48,9452;48,9452;;
2019-03-07;49,3959;49,3959;49,3959;49,3959;;
2019-03-06;49,534;49,534;49,534;49,534;;
2019-03-05;49,5522;49,5522;49,5522;49,5522;;
2019-03-04;49,4768;49,4768;49,4768;49,4768;;
2019-03-01;49,3337;49,3337;49,3337;49,3337;;
2019-02-28;49,1505;49,1505;49,1505;49,1505;;
2019-02-27;49,1078;49,1078;49,1078;49,1078;;
2019-02-26;49,2404;49,2404;49,2404;49,2404;;
2019-02-25;49,0682;49,0682;49,0682;49,0682;;
2019-02-22;48,9463;48,9463;48,9463;48,9463;;
2019-02-21;48,8396;48,8396;48,8396;48,8396;;
2019-02-20;48,9436;48,9436;48,9436;48,9436;;
2019-02-19;48,6167;48,6167;48,6167;48,6167;;
2019-02-18;48,7068;48,7068;48,7068;48,7068;;
2019-02-15;48,6155;48,6155;48,6155;48,6155;;
2019-02-14;47,9394;47,9394;47,9394;47,9394;;
2019-02-13;48,064;48,064;48,064;48,064;;
2019-02-12;47,7793;47,7793;47,7793;47,7793;;
2019-02-11;47,56;47,56;47,56;47,56;;
2019-02-08;47,1594;47,1594;47,1594;47,1594;;
2019-02-07;47,4208;47,4208;47,4208;47,4208;;
2019-02-06;48,1267;48,1267;48,1267;48,1267;;
2019-02-05;48,0534;48,0534;48,0534;48,0534;;
2019-02-04;47,366;47,366;47,366;47,366;;
2019-02-01;47,3379;47,3379;47,3379;47,3379;;
2019-01-31;47,1918;47,1918;47,1918;47,1918;;
2019-01-30;47,1281;47,1281;47,1281;47,1281;;
2019-01-29;46,9306;46,9306;46,9306;46,9306;;
2019-01-28;46,5551;46,5551;46,5551;46,5551;;
2019-01-25;47,0086;47,0086;47,0086;47,0086;;
2019-01-24;46,7263;46,7263;46,7263;46,7263;;
2019-01-23;46,6126;46,6126;46,6126;46,6126;;
2019-01-22;46,6502;46,6502;46,6502;46,6502;;
2019-01-21;46,8499;46,8499;46,8499;46,8499;;
2019-01-18;46,9412;46,9412;46,9412;46,9412;;
2019-01-17;46,0915;46,0915;46,0915;46,0915;;
2019-01-16;46,0748;46,0748;46,0748;46,0748;;
2019-01-15;45,8657;45,8657;45,8657;45,8657;;
2019-01-14;45,7035;45,7035;45,7035;45,7035;;
2019-01-11;45,9157;45,9157;45,9157;45,9157;;
2019-01-10;45,8865;45,8865;45,8865;45,8865;;
2019-01-09;45,7216;45,7216;45,7216;45,7216;;
2019-01-08;45,4839;45,4839;45,4839;45,4839;;
2019-01-07;45,1077;45,1077;45,1077;45,1077;;
2019-01-04;45,2189;45,2189;45,2189;45,2189;;
2019-01-03;43,9739;43,9739;43,9739;43,9739;;
2019-01-02;44,3771;44,3771;44,3771;44,3771;;
2018-12-31;44,4375;44,4375;44,4375;44,4375;;
2018-12-28;44,2528;44,2528;44,2528;44,2528;;
2018-12-27;43,3821;43,3821;43,3821;43,3821;;
2018-12-24;44,1195;44,1195;44,1195;44,1195;;
2018-12-21;44,3034;44,3034;44,3034;44,3034;;
2018-12-20;44,3009;44,3009;44,3009;44,3009;;
2018-12-19;44,9399;44,9399;44,9399;44,9399;;
2018-12-18;44,8122;44,8122;44,8122;44,8122;;
2018-12-17;45,1848;45,1848;45,1848;45,1848;;
2018-12-14;45,7039;45,7039;45,7039;45,7039;;
2018-12-13;45,9933;45,9933;45,9933;45,9933;;
2018-12-12;46,0569;46,0569;46,0569;46,0569;;
2018-12-11;45,2983;45,2983;45,2983;45,2983;;
2018-12-10;44,6171;44,6171;44,6171;44,6171;;
2018-12-07;45,4681;45,4681;45,4681;45,4681;;
2018-12-06;45,1694;45,1694;45,1694;45,1694;;
2018-12-05;46,6073;46,6073;46,6073;46,6073;;
2018-12-04;47,1745;47,1745;47,1745;47,1745;;
2018-12-03;47,5257;47,5257;47,5257;47,5257;;
2018-11-30;47,0379;47,0379;47,0379;47,0379;;
2018-11-29;47,1163;47,1163;47,1163;47,1163;;
2018-11-28;47,0395;47,0395;47,0395;47,0395;;
2018-11-27;47,0348;47,0348;47,0348;47,0348;;
2018-11-26;47,1471;47,1471;47,1471;47,1471;;
2018-11-23;46,5582;46,5582;46,5582;46,5582;;
2018-11-22;46,4039;46,4039;46,4039;46,4039;;
2018-11-21;46,7258;46,7258;46,7258;46,7258;;
2018-11-20;46,1859;46,1859;46,1859;46,1859;;
2018-11-19;46,7149;46,7149;46,7149;46,7149;;
2018-11-16;47,067;47,067;47,067;47,067;;
2018-11-15;47,1508;47,1508;47,1508;47,1508;;
2018-11-14;47,586;47,586;47,586;47,586;;
2018-11-13;47,8599;47,8599;47,8599;47,8599;;
2018-11-12;47,5372;47,5372;47,5372;47,5372;;
2018-11-09;47,9844;47,9844;47,9844;47,9844;;
2018-11-08;48,1427;48,1427;48,1427;48,1427;;
2018-11-07;48,0424;48,0424;48,0424;48,0424;;
2018-11-06;47,5536;47,5536;47,5536;47,5536;;
2018-11-05;47,7074;47,7074;47,7074;47,7074;;
2018-11-02;47,7559;47,7559;47,7559;47,7559;;
2018-11-01;47,6331;47,6331;47,6331;47,6331;;
2018-10-31;47,45;47,45;47,45;47,45;;
2018-10-30;46,6433;46,6433;46,6433;46,6433;;
2018-10-29;46,6326;46,6326;46,6326;46,6326;;
2018-10-26;46,2366;46,2366;46,2366;46,2366;;
2018-10-25;46,5835;46,5835;46,5835;46,5835;;
2018-10-24;46,3427;46,3427;46,3427;46,3427;;
2018-10-23;46,4692;46,4692;46,4692;46,4692;;
2018-10-22;47,1684;47,1684;47,1684;47,1684;;
2018-10-19;47,3698;47,3698;47,3698;47,3698;;
2018-10-18;47,391;47,391;47,391;47,391;;
2018-10-17;47,6364;47,6364;47,6364;47,6364;;
2018-10-16;47,8248;47,8248;47,8248;47,8248;;
2018-10-15;47,1206;47,1206;47,1206;47,1206;;
2018-10-12;47,0378;47,0378;47,0378;47,0378;;
2018-10-11;47,1536;47,1536;47,1536;47,1536;;
2018-10-10;48,0994;48,0994;48,0994;48,0994;;
2018-10-09;48,8578;48,8578;48,8578;48,8578;;
2018-10-08;48,7498;48,7498;48,7498;48,7498;;
2018-10-05;49,2667;49,2667;49,2667;49,2667;;
2018-10-04;49,6892;49,6892;49,6892;49,6892;;
2018-10-03;50,2072;50,2072;50,2072;50,2072;;
2018-10-02;49,953;49,953;49,953;49,953;;
2018-10-01;50,2031;50,2031;50,2031;50,2031;;
2018-09-28;50,1077;50,1077;50,1077;50,1077;;
2018-09-27;50,5254;50,5254;50,5254;50,5254;;
2018-09-26;50,321;50,321;50,321;50,321;;
2018-09-25;50,1686;50,1686;50,1686;50,1686;;
2018-09-24;49,9282;49,9282;49,9282;49,9282;;
2018-09-21;50,2062;50,2062;50,2062;50,2062;;
2018-09-20;49,9627;49,9627;49,9627;49,9627;;
2018-09-19;49,6032;49,6032;49,6032;49,6032;;
2018-09-18;49,4171;49,4171;49,4171;49,4171;;
2018-09-17;49,3566;49,3566;49,3566;49,3566;;
2018-09-14;49,2977;49,2977;49,2977;49,2977;;
2018-09-13;49,1343;49,1343;49,1343;49,1343;;
2018-09-12;49,1789;49,1789;49,1789;49,1789;;
2018-09-11;48,9553;48,9553;48,9553;48,9553;;
2018-09-10;48,9867;48,9867;48,9867;48,9867;;
2018-09-07;48,7744;48,7744;48,7744;48,7744;;
2018-09-06;48,7286;48,7286;48,7286;48,7286;;
2018-09-05;49,0026;49,0026;49,0026;49,0026;;
2018-09-04;49,5498;49,5498;49,5498;49,5498;;
2018-09-03;49,8928;49,8928;49,8928;49,8928;;
2018-08-31;49,8421;49,8421;49,8421;49,8421;;
2018-08-30;50,2715;50,2715;50,2715;50,2715;;
2018-08-29;50,428;50,428;50,428;50,428;;
2018-08-28;50,2866;50,2866;50,2866;50,2866;;
2018-08-24;50,0396;50,0396;50,0396;50,0396;;
2018-08-23;50,0098;50,0098;50,0098;50,0098;;
2018-08-22;50,0939;50,0939;50,0939;50,0939;;
2018-08-21;50,1174;50,1174;50,1174;50,1174;;
2018-08-20;50,0034;50,0034;50,0034;50,0034;;
2018-08-17;49,7162;49,7162;49,7162;49,7162;;
2018-08-16;49,7526;49,7526;49,7526;49,7526;;
2018-08-15;49,4937;49,4937;49,4937;49,4937;;
2018-08-14;50,1822;50,1822;50,1822;50,1822;;
2018-08-13;50,1765;50,1765;50,1765;50,1765;;
2018-08-10;50,3019;50,3019;50,3019;50,3019;;
2018-08-09;50,8595;50,8595;50,8595;50,8595;;
2018-08-08;50,7643;50,7643;50,7643;50,7643;;
2018-08-07;50,8659;50,8659;50,8659;50,8659;;
2018-08-06;50,6191;50,6191;50,6191;50,6191;;
2018-08-03;50,6803;50,6803;50,6803;50,6803;;
2018-08-02;50,3405;50,3405;50,3405;50,3405;;
2018-08-01;50,7465;50,7465;50,7465;50,7465;;
2018-07-31;50,993;50,993;50,993;50,993;;
2018-07-30;50,8802;50,8802;50,8802;50,8802;;
2018-07-27;51,0241;51,0241;51,0241;51,0241;;
2018-07-26;50,8175;50,8175;50,8175;50,8175;;
2018-07-25;50,4155;50,4155;50,4155;50,4155;;
2018-07-24;50,5545;50,5545;50,5545;50,5545;;
2018-07-23;50,1273;50,1273;50,1273;50,1273;;
2018-07-20;50,2105;50,2105;50,2105;50,2105;;
2018-07-19;50,2935;50,2935;50,2935;50,2935;;
2018-07-18;50,3947;50,3947;50,3947;50,3947;;
2018-07-17;50,1053;50,1053;50,1053;50,1053;;
2018-07-16;49,9849;49,9849;49,9849;49,9849;;
2018-07-13;50,1509;50,1509;50,1509;50,1509;;
2018-07-12;50,0553;50,0553;50,0553;50,0553;;
2018-07-11;49,6746;49,6746;49,6746;49,6746;;
2018-07-10;50,3182;50,3182;50,3182;50,3182;;
2018-07-09;50,1016;50,1016;50,1016;50,1016;;
2018-07-06;49,8012;49,8012;49,8012;49,8012;;
2018-07-05;49,7029;49,7029;49,7029;49,7029;;
2018-07-04;49,4919;49,4919;49,4919;49,4919;;
2018-07-03;49,4571;49,4571;49,4571;49,4571;;
2018-07-02;49,0551;49,0551;49,0551;49,0551;;
2018-06-29;49,4587;49,4587;49,4587;49,4587;;
2018-06-28;49,087;49,087;49,087;49,087;;
2018-06-27;49,4466;49,4466;49,4466;49,4466;;
2018-06-26;49,066;49,066;49,066;49,066;;
2018-06-25;49,0228;49,0228;49,0228;49,0228;;
2018-06-22;50,0924;50,0924;50,0924;50,0924;;
2018-06-21;49,533;49,533;49,533;49,533;;
2018-06-20;49,962;49,962;49,962;49,962;;
2018-06-19;49,838;49,838;49,838;49,838;;
2018-06-18;50,1839;50,1839;50,1839;50,1839;;
2018-06-15;50,5903;50,5903;50,5903;50,5903;;
2018-06-14;51,0938;51,0938;51,0938;51,0938;;
2018-06-13;50,4594;50,4594;50,4594;50,4594;;
2018-06-12;50,3765;50,3765;50,3765;50,3765;;
2018-06-11;50,4418;50,4418;50,4418;50,4418;;
2018-06-08;50,0683;50,0683;50,0683;50,0683;;
2018-06-07;50,1656;50,1656;50,1656;50,1656;;
2018-06-06;50,2563;50,2563;50,2563;50,2563;;
2018-06-05;50,2729;50,2729;50,2729;50,2729;;
2018-06-04;50,432;50,432;50,432;50,432;;
2018-06-01;50,2807;50,2807;50,2807;50,2807;;
2018-05-31;49,80;49,80;49,80;49,80;;
2018-05-30;50,1143;50,1143;50,1143;50,1143;;
2018-05-29;49,9403;49,9403;49,9403;49,9403;;
2018-05-25;50,7352;50,7352;50,7352;50,7352;;
2018-05-24;50,6719;50,6719;50,6719;50,6719;;
2018-05-23;50,9565;50,9565;50,9565;50,9565;;
2018-05-22;51,5489;51,5489;51,5489;51,5489;;
2018-05-18;51,2058;51,2058;51,2058;51,2058;;
2018-05-17;51,3067;51,3067;51,3067;51,3067;;
2018-05-16;50,9627;50,9627;50,9627;50,9627;;
2018-05-15;50,8571;50,8571;50,8571;50,8571;;
2018-05-14;50,8207;50,8207;50,8207;50,8207;;
2018-05-11;50,8057;50,8057;50,8057;50,8057;;
2018-05-10;50,7232;50,7232;50,7232;50,7232;;
2018-05-09;50,7111;50,7111;50,7111;50,7111;;
2018-05-08;50,3637;50,3637;50,3637;50,3637;;
2018-05-04;49,9651;49,9651;49,9651;49,9651;;
2018-05-03;49,6021;49,6021;49,6021;49,6021;;
2018-05-02;49,9535;49,9535;49,9535;49,9535;;
2018-04-30;49,6886;49,6886;49,6886;49,6886;;
2018-04-27;49,5769;49,5769;49,5769;49,5769;;
2018-04-26;49,4269;49,4269;49,4269;49,4269;;
2018-04-25;48,944;48,944;48,944;48,944;;
2018-04-24;49,2779;49,2779;49,2779;49,2779;;
2018-04-23;49,2576;49,2576;49,2576;49,2576;;
2018-04-20;49,0816;49,0816;49,0816;49,0816;;
2018-04-19;49,0741;49,0741;49,0741;49,0741;;
2018-04-18;49,0477;49,0477;49,0477;49,0477;;
2018-04-17;48,9011;48,9011;48,9011;48,9011;;
2018-04-16;48,4935;48,4935;48,4935;48,4935;;
2018-04-13;48,6558;48,6558;48,6558;48,6558;;
2018-04-12;48,5989;48,5989;48,5989;48,5989;;
2018-04-11;48,2742;48,2742;48,2742;48,2742;;
2018-04-10;48,5551;48,5551;48,5551;48,5551;;
2018-04-09;48,1465;48,1465;48,1465;48,1465;;
2018-04-06;48,0838;48,0838;48,0838;48,0838;;
2018-04-05;48,2082;48,2082;48,2082;48,2082;;
2018-04-04;47,0555;47,0555;47,0555;47,0555;;
2018-04-03;47,2477;47,2477;47,2477;47,2477;;
2018-03-29;47,4752;47,4752;47,4752;47,4752;;
2018-03-28;47,2577;47,2577;47,2577;47,2577;;
2018-03-27;47,0276;47,0276;47,0276;47,0276;;
2018-03-26;46,4539;46,4539;46,4539;46,4539;;
2018-03-23;46,7743;46,7743;46,7743;46,7743;;
2018-03-22;47,1936;47,1936;47,1936;47,1936;;
2018-03-21;47,9098;47,9098;47,9098;47,9098;;
2018-03-20;47,9794;47,9794;47,9794;47,9794;;
2018-03-19;47,7257;47,7257;47,7257;47,7257;;
2018-03-16;48,2531;48,2531;48,2531;48,2531;;
2018-03-15;48,1089;48,1089;48,1089;48,1089;;
2018-03-14;47,8377;47,8377;47,8377;47,8377;;
2018-03-13;47,9033;47,9033;47,9033;47,9033;;
2018-03-12;48,3863;48,3863;48,3863;48,3863;;
2018-03-09;48,264;48,264;48,264;48,264;;
2018-03-08;48,0666;48,0666;48,0666;48,0666;;
2018-03-07;47,5662;47,5662;47,5662;47,5662;;
2018-03-06;47,4122;47,4122;47,4122;47,4122;;
2018-03-02;46,8456;46,8456;46,8456;46,8456;;
2018-03-01;47,8585;47,8585;47,8585;47,8585;;
2018-02-28;48,4452;48,4452;48,4452;48,4452;;
2018-02-27;48,7869;48,7869;48,7869;48,7869;;
2018-02-26;48,8769;48,8769;48,8769;48,8769;;
2018-02-23;48,6241;48,6241;48,6241;48,6241;;
2018-02-22;48,5228;48,5228;48,5228;48,5228;;
2018-02-21;48,5749;48,5749;48,5749;48,5749;;
2018-02-20;48,4935;48,4935;48,4935;48,4935;;
2018-02-19;48,1983;48,1983;48,1983;48,1983;;
2018-02-16;48,5016;48,5016;48,5016;48,5016;;
2018-02-15;47,9812;47,9812;47,9812;47,9812;;
2018-02-14;47,7039;47,7039;47,7039;47,7039;;
2018-02-13;47,2109;47,2109;47,2109;47,2109;;
2018-02-12;47,5105;47,5105;47,5105;47,5105;;
2018-02-09;46,9467;46,9467;46,9467;46,9467;;
2018-02-08;47,6495;47,6495;47,6495;47,6495;;
2018-02-07;48,416;48,416;48,416;48,416;;
2018-02-06;47,4919;47,4919;47,4919;47,4919;;
2018-02-05;48,6827;48,6827;48,6827;48,6827;;
2018-02-02;49,4486;49,4486;49,4486;49,4486;;
2018-02-01;50,1319;50,1319;50,1319;50,1319;;
2018-01-31;50,3959;50,3959;50,3959;50,3959;;
2018-01-30;50,4977;50,4977;50,4977;50,4977;;
2018-01-29;50,9562;50,9562;50,9562;50,9562;;
2018-01-26;51,0452;51,0452;51,0452;51,0452;;
2018-01-25;50,7975;50,7975;50,7975;50,7975;;
2018-01-24;51,0819;51,0819;51,0819;51,0819;;
2018-01-23;51,3471;51,3471;51,3471;51,3471;;
2018-01-22;51,2693;51,2693;51,2693;51,2693;;
2018-01-19;51,1009;51,1009;51,1009;51,1009;;
2018-01-18;50,832;50,832;50,832;50,832;;
2018-01-17;50,7292;50,7292;50,7292;50,7292;;
2018-01-16;50,7831;50,7831;50,7831;50,7831;;
2018-01-15;50,729;50,729;50,729;50,729;;
2018-01-12;50,8078;50,8078;50,8078;50,8078;;
2018-01-11;50,6631;50,6631;50,6631;50,6631;;
2018-01-10;50,8302;50,8302;50,8302;50,8302;;
2018-01-09;51,0004;51,0004;51,0004;51,0004;;
2018-01-08;50,7797;50,7797;50,7797;50,7797;;
2018-01-05;50,6405;50,6405;50,6405;50,6405;;
2018-01-04;50,1779;50,1779;50,1779;50,1779;;
2018-01-03;49,7301;49,7301;49,7301;49,7301;;
2018-01-02;49,4966;49,4966;49,4966;49,4966;;
2017-12-29;49,6146;49,6146;49,6146;49,6146;;
2017-12-28;49,6541;49,6541;49,6541;49,6541;;
2017-12-27;49,7752;49,7752;49,7752;49,7752;;
2017-12-22;49,7569;49,7569;49,7569;49,7569;;
2017-12-21;49,8125;49,8125;49,8125;49,8125;;
2017-12-20;49,5054;49,5054;49,5054;49,5054;;
2017-12-19;49,8523;49,8523;49,8523;49,8523;;
2017-12-18;50,0627;50,0627;50,0627;50,0627;;
2017-12-15;49,4962;49,4962;49,4962;49,4962;;
2017-12-14;49,5781;49,5781;49,5781;49,5781;;
2017-12-13;49,8127;49,8127;49,8127;49,8127;;
2017-12-12;49,9361;49,9361;49,9361;49,9361;;
2017-12-11;49,5893;49,5893;49,5893;49,5893;;
2017-12-08;49,6053;49,6053;49,6053;49,6053;;
2017-12-07;49,2519;49,2519;49,2519;49,2519;;
2017-12-06;49,2401;49,2401;49,2401;49,2401;;
2017-12-05;49,2503;49,2503;49,2503;49,2503;;
2017-12-04;49,3308;49,3308;49,3308;49,3308;;
2017-12-01;48,885;48,885;48,885;48,885;;
2017-11-30;49,2322;49,2322;49,2322;49,2322;;
2017-11-29;49,4037;49,4037;49,4037;49,4037;;
2017-11-28;49,296;49,296;49,296;49,296;;
2017-11-27;48,9987;48,9987;48,9987;48,9987;;
2017-11-24;49,2292;49,2292;49,2292;49,2292;;
2017-11-23;49,2924;49,2924;49,2924;49,2924;;
2017-11-22;49,2808;49,2808;49,2808;49,2808;;
2017-11-21;49,4155;49,4155;49,4155;49,4155;;
2017-11-20;49,2036;49,2036;49,2036;49,2036;;
2017-11-17;48,8711;48,8711;48,8711;48,8711;;
2017-11-16;49,0151;49,0151;49,0151;49,0151;;
2017-11-15;48,652;48,652;48,652;48,652;;
2017-11-14;48,8925;48,8925;48,8925;48,8925;;
2017-11-13;49,2022;49,2022;49,2022;49,2022;;
2017-11-10;49,507;49,507;49,507;49,507;;
2017-11-09;49,6917;49,6917;49,6917;49,6917;;
2017-11-08;50,2192;50,2192;50,2192;50,2192;;
2017-11-07;50,2242;50,2242;50,2242;50,2242;;
2017-11-06;50,4736;50,4736;50,4736;50,4736;;
2017-11-03;50,3914;50,3914;50,3914;50,3914;;
2017-11-02;50,2692;50,2692;50,2692;50,2692;;
2017-11-01;50,4739;50,4739;50,4739;50,4739;;
2017-10-31;50,2854;50,2854;50,2854;50,2854;;
2017-10-30;50,1197;50,1197;50,1197;50,1197;;
2017-10-27;50,0617;50,0617;50,0617;50,0617;;
2017-10-26;49,7737;49,7737;49,7737;49,7737;;
2017-10-25;49,2511;49,2511;49,2511;49,2511;;
2017-10-24;49,5465;49,5465;49,5465;49,5465;;
2017-10-23;49,7185;49,7185;49,7185;49,7185;;
2017-10-20;49,6409;49,6409;49,6409;49,6409;;
2017-10-19;49,5103;49,5103;49,5103;49,5103;;
2017-10-18;49,7947;49,7947;49,7947;49,7947;;
2017-10-17;49,6528;49,6528;49,6528;49,6528;;
2017-10-16;49,7634;49,7634;49,7634;49,7634;;
2017-10-13;49,7623;49,7623;49,7623;49,7623;;
2017-10-12;49,6213;49,6213;49,6213;49,6213;;
2017-10-11;49,5956;49,5956;49,5956;49,5956;;
2017-10-10;49,5922;49,5922;49,5922;49,5922;;
2017-10-09;49,6012;49,6012;49,6012;49,6012;;
2017-10-06;49,5074;49,5074;49,5074;49,5074;;
2017-10-05;49,7071;49,7071;49,7071;49,7071;;
2017-10-04;49,6037;49,6037;49,6037;49,6037;;
2017-10-03;49,6452;49,6452;49,6452;49,6452;;
2017-10-02;49,5732;49,5732;49,5732;49,5732;;
2017-09-29;49,3188;49,3188;49,3188;49,3188;;
2017-09-28;49,0948;49,0948;49,0948;49,0948;;
2017-09-27;49,0109;49,0109;49,0109;49,0109;;
2017-09-26;48,819;48,819;48,819;48,819;;
2017-09-25;48,7835;48,7835;48,7835;48,7835;;
2017-09-22;48,6787;48,6787;48,6787;48,6787;;
2017-09-21;48,6386;48,6386;48,6386;48,6386;;
2017-09-20;48,5059;48,5059;48,5059;48,5059;;
2017-09-19;48,5197;48,5197;48,5197;48,5197;;
2017-09-18;48,503;48,503;48,503;48,503;;
2017-09-15;48,3368;48,3368;48,3368;48,3368;;
2017-09-14;48,4846;48,4846;48,4846;48,4846;;
2017-09-13;48,4363;48,4363;48,4363;48,4363;;
2017-09-12;48,4398;48,4398;48,4398;48,4398;;
2017-09-11;48,185;48,185;48,185;48,185;;
2017-09-08;47,6858;47,6858;47,6858;47,6858;;
2017-09-07;47,6209;47,6209;47,6209;47,6209;;
2017-09-06;47,4847;47,4847;47,4847;47,4847;;
2017-09-05;47,4497;47,4497;47,4497;47,4497;;
2017-09-04;47,5164;47,5164;47,5164;47,5164;;
2017-09-01;47,7668;47,7668;47,7668;47,7668;;
2017-08-31;47,4793;47,4793;47,4793;47,4793;;
2017-08-30;47,1247;47,1247;47,1247;47,1247;;
2017-08-29;46,8028;46,8028;46,8028;46,8028;;
2017-08-25;47,5127;47,5127;47,5127;47,5127;;
2017-08-24;47,5658;47,5658;47,5658;47,5658;;
2017-08-23;47,4763;47,4763;47,4763;47,4763;;
2017-08-22;47,7045;47,7045;47,7045;47,7045;;
2017-08-21;47,3136;47,3136;47,3136;47,3136;;
2017-08-18;47,5087;47,5087;47,5087;47,5087;;
2017-08-17;47,8463;47,8463;47,8463;47,8463;;
2017-08-16;48,1146;48,1146;48,1146;48,1146;;
2017-08-15;47,7978;47,7978;47,7978;47,7978;;
2017-08-14;47,7517;47,7517;47,7517;47,7517;;
2017-08-11;47,2534;47,2534;47,2534;47,2534;;
2017-08-10;47,7475;47,7475;47,7475;47,7475;;
2017-08-09;48,1742;48,1742;48,1742;48,1742;;
2017-08-08;48,5332;48,5332;48,5332;48,5332;;
2017-08-07;48,4388;48,4388;48,4388;48,4388;;
2017-08-04;48,5048;48,5048;48,5048;48,5048;;
2017-08-03;48,0344;48,0344;48,0344;48,0344;;
2017-08-02;47,9675;47,9675;47,9675;47,9675;;
2017-08-01;48,1661;48,1661;48,1661;48,1661;;
2017-07-31;47,8645;47,8645;47,8645;47,8645;;
2017-07-28;47,92;47,92;47,92;47,92;;
2017-07-27;48,4037;48,4037;48,4037;48,4037;;
2017-07-26;48,4666;48,4666;48,4666;48,4666;;
2017-07-25;48,2267;48,2267;48,2267;48,2267;;
2017-07-24;48,0105;48,0105;48,0105;48,0105;;
2017-07-21;48,1306;48,1306;48,1306;48,1306;;
2017-07-20;48,6323;48,6323;48,6323;48,6323;;
2017-07-19;48,8067;48,8067;48,8067;48,8067;;
2017-07-18;48,4341;48,4341;48,4341;48,4341;;
2017-07-17;48,9943;48,9943;48,9943;48,9943;;
2017-07-14;49,0084;49,0084;49,0084;49,0084;;
2017-07-13;48,9288;48,9288;48,9288;48,9288;;
2017-07-12;48,7809;48,7809;48,7809;48,7809;;
2017-07-11;48,0316;48,0316;48,0316;48,0316;;
2017-07-10;48,3416;48,3416;48,3416;48,3416;;
2017-07-07;48,1602;48,1602;48,1602;48,1602;;
2017-07-06;48,1959;48,1959;48,1959;48,1959;;
2017-07-05;48,5168;48,5168;48,5168;48,5168;;
2017-07-04;48,4374;48,4374;48,4374;48,4374;;
2017-07-03;48,5834;48,5834;48,5834;48,5834;;
2017-06-30;48,0511;48,0511;48,0511;48,0511;;
2017-06-29;48,2412;48,2412;48,2412;48,2412;;
2017-06-28;48,8873;48,8873;48,8873;48,8873;;
2017-06-27;48,9075;48,9075;48,9075;48,9075;;
2017-06-26;49,2701;49,2701;49,2701;49,2701;;
2017-06-23;49,0751;49,0751;49,0751;49,0751;;
2017-06-22;49,1926;49,1926;49,1926;49,1926;;
2017-06-21;49,1889;49,1889;49,1889;49,1889;;
2017-06-20;49,285;49,285;49,285;49,285;;
2017-06-19;49,6431;49,6431;49,6431;49,6431;;
2017-06-16;49,2089;49,2089;49,2089;49,2089;;
2017-06-15;48,893;48,893;48,893;48,893;;
2017-06-14;49,0467;49,0467;49,0467;49,0467;;
2017-06-13;49,2058;49,2058;49,2058;49,2058;;
2017-06-12;48,9599;48,9599;48,9599;48,9599;;
2017-06-09;49,4112;49,4112;49,4112;49,4112;;
2017-06-08;49,2306;49,2306;49,2306;49,2306;;
2017-06-07;49,215;49,215;49,215;49,215;;
2017-06-06;49,2499;49,2499;49,2499;49,2499;;
2017-06-05;49,5675;49,5675;49,5675;49,5675;;
2017-06-02;49,6102;49,6102;49,6102;49,6102;;
2017-06-01;49,4935;49,4935;49,4935;49,4935;;
2017-05-30;49,3196;49,3196;49,3196;49,3196;;
2017-05-26;49,3944;49,3944;49,3944;49,3944;;
2017-05-25;49,4917;49,4917;49,4917;49,4917;;
2017-05-24;49,5216;49,5216;49,5216;49,5216;;
2017-05-23;49,4678;49,4678;49,4678;49,4678;;
2017-05-22;49,357;49,357;49,357;49,357;;
2017-05-19;49,3814;49,3814;49,3814;49,3814;;
2017-05-18;49,1029;49,1029;49,1029;49,1029;;
2017-05-17;49,3394;49,3394;49,3394;49,3394;;
2017-05-16;49,9136;49,9136;49,9136;49,9136;;
2017-05-15;49,88;49,88;49,88;49,88;;
2017-05-12;49,8008;49,8008;49,8008;49,8008;;
2017-05-11;49,6235;49,6235;49,6235;49,6235;;
2017-05-10;49,8182;49,8182;49,8182;49,8182;;
2017-05-09;49,7222;49,7222;49,7222;49,7222;;
2017-05-08;49,4906;49,4906;49,4906;49,4906;;
2017-05-05;49,5228;49,5228;49,5228;49,5228;;
2017-05-04;49,165;49,165;49,165;49,165;;
2017-05-03;48,8022;48,8022;48,8022;48,8022;;
2017-05-02;48,8001;48,8001;48,8001;48,8001;;
2017-04-28;48,4822;48,4822;48,4822;48,4822;;
2017-04-27;48,5546;48,5546;48,5546;48,5546;;
2017-04-26;48,6502;48,6502;48,6502;48,6502;;
2017-04-25;48,4252;48,4252;48,4252;48,4252;;
2017-04-24;48,3122;48,3122;48,3122;48,3122;;
2017-04-21;47,2994;47,2994;47,2994;47,2994;;
2017-04-20;47,2807;47,2807;47,2807;47,2807;;
2017-04-19;47,1749;47,1749;47,1749;47,1749;;
2017-04-18;47,075;47,075;47,075;47,075;;
2017-04-13;47,6106;47,6106;47,6106;47,6106;;
2017-04-12;47,7826;47,7826;47,7826;47,7826;;
